,Unnamed: 0,USER,AGENT,Persuasion Strategy,User Sentiment (-1 to 1),Persona Detail,Task Info,Domain Info,INTENT,Agent Dialouge Act,Slot-Value,Value,B-I-O Tag,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
8214,8214,"I am not sure, it help me in capturing clear HD image.",The lenses of this camera is well designed to click HD image.,1,-1,,"Camera, Phone",Electronics,Reject,CreadibilityAppeal,n,,O O O O O O O O O O O O,,,,,,,,,,,,,,
8215,8215,What about its storage?,It has 4 GB of storage.,1,0,,"Camera, Phone",Electronics,Request,Inform,Storage-,UNK,O O O B-Storage,,,,,,,,,,,,,,
8216,8216,Tell me about its focus range.,"Sure, the secondary camera has a Normal focus range of 50. Will you tell me your budget?",1,0,,"Camera, Phone",Electronics,Request,Inform,Normal Focus Range-,UNK,O O O O O B-Focus,,,,,,,,,,,,,,
8217,8217,"I want worthy product, price doesn't matter for me.",It will cost you 179 only.,1,0,,"Camera, Phone",Electronics,Feedback,Inform,n,,O O O O B-Cost O O O O,,,,,,,,,,,,,,
8218,8218,What about its colour.,It is availble in beautiful black colour.,1,0,,"Camera, Phone",Electronics,Request,Inform,Colour-,UNK,O O O B-Colour,,,,,,,,,,,,,,
8219,8219,"I wanted it in sky blue colour, if it is availble in this colour then it would be good for me.","Black colour camera quite gives decent look, you can try this, you will always get appricated by your friends and family members for this decent colour.",1,-1,,"Camera, Phone",Electronics,Request,CreadibilityAppeal,n,,O O O O O B-Colour O O O O O O O B-Colour O O O O O O O,,,,,,,,,,,,,,
8220,8220,"Okay, if you say like this, then it is sure. it will look good.","Yes, the colour of this camera never dissapoint you.",1,0,,"Camera, Phone",Electronics,Feedback,CreadibilityAppeal,n,,O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8221,8221,Do you even sell smartphones?,"Yes, tell me your brand and model prefrences.",1,0,,"Camera, Phone",Electronics,PhoneSelReq,ModelReq,n,,O O O O O,,,,,,,,,,,,,,
8222,8222,Then show me one which has high battery backup and large internal RAM and 4G sim.,"Okay, look at this. Here is a model 'Liquid Z320 ' from the Acer brand, which has 4G sim and 8 GB internal RAM.",1,0,,"Camera, Phone",Electronics,Request,Inform,"Battery-,
Storage-","UNK,
UNK",O O O O O O O B-Battery O O O O B-RAM O O O,,,,,,,,,,,,,,
8223,8223,What grading it got in market?,"This phone has 'A' status, and also it is availble pure white, which is always in demand.",1,0,,"Camera, Phone",Electronics,Request,Inform,Grading-,UNK,O B-Grading O O O O,,,,,,,,,,,,,,
8224,8224,"Pure white, sounds not good.","It will look good, it gives different shinning to your phone.",1,-1,,"Camera, Phone",Electronics,Reject,CreadibilityAppeal,n,,O O O O O,,,,,,,,,,,,,,
8225,8225,How much will it going to cost me?,It will cost you 90 only.,1,0,,"Camera, Phone",Electronics,Request,Inform,Cost-,UNK,O O O O O O B-Cost O,,,,,,,,,,,,,,
8226,8226,"Okay, this time I just want to take camera.",If you want I can show some other model.,1,0,,"Camera, Phone",Electronics,Reject,CreadibilityAppeal,n,,O O O O O O O O O,,,,,,,,,,,,,,
8227,8227,"No, I want to proceed with billing of camera.","Sure, here is your booking id 85964****.",1,0,,"Camera, Phone",Electronics,BookingReq,Booking,n,,O O O O O O O O O,,,,,,,,,,,,,,
8228,8228,Thanks for the assistance.,You are welcome.,1,1,,"Camera, Phone",Electronics,Close,Close,n,,O O O O,,,,,,,,,,,,,,
8229,8229,631,631,,,,,,,,n,,,,,,,,,,,,,,,,
8230,8230,"Good Evening, can you help me in purchasing a smartphone?","Good Evening. Sure, what kind of phone are you looking for?",0,0,,Phone,Electronics,PhoneSelReq,TaskSpecificationReq,n,,O O O O O O O O O O,,,,,,,,,,,,,,
8231,8231,It should have Dual Sim.,"Yes, we have many phones with such specifications, do you have any brand prefrences?",0,0,,Phone,Electronics,Feedback,Inform,Sim-Dual,Dual,O O O B-Sim O,,,,,,,,,,,,,,
8232,8232,Can you show me some from Acer?,"Yes, See model Liquid Z630 by Acer, which is a 4G phone with dual sim.",3,0,,Phone,Electronics,Request,Inform,Brand-Acer,Acer,O O O O O O B-Brand,,,,,,,,,,,,,,
8233,8233,What is its colour?,It is available in the black colour.,3,0,,Phone,Electronics,Request,Inform,Colour-,UNK,O O O B-Colour,,,,,,,,,,,,,,
8234,8234,I want it in aquamarine colour.,"Then it would be best if you bought the model Liquid Z500 by Acer, which is available in Aquamarine Green colour. It matches your requirements.",3,-1,,Phone,Electronics,Reject,LogicalAppeal,Colour-Aquamarine,Aquamarine,O O O O B-Colour O,,,,,,,,,,,,,,
8235,8235,What about its other features?,"It contains dual sim slots, 1 GB RAM. It also has a large display size.",3,0,,Phone,Electronics,Request,Inform,Feature-,UNK,O O O O B-Feature,,,,,,,,,,,,,,
8236,8236,I am not statisfied with its RAM.,The processor of this phone is design in this way that 1GB RAM is enough for this phone.,3,-1,,Phone,Electronics,Reject,LogicalAppeal,RAM-,UNK,O O O O O O B-RAM,,,,,,,,,,,,,,
8237,8237,"still 1 GB , it create problem while working. I have to work on more than one platform at one time.","It will never create such type of problem, you can easily run multiple application at one time.",3,-1,,Phone,Electronics,Reject,LogicalAppeal,n,,O O O O O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8238,8238,"Okay, how much will it going to cost me?",It will cost you 150EUR.,3,0,,Phone,Electronics,Request,Inform,Cost-,UNK,O O O O O O O B-Cost O,,,,,,,,,,,,,,
8239,8239,What about its camera quality.,"Yes, it has 8MP primary camera and  2 MP secondary camera.",3,0,,Phone,Electronics,Request,Inform,Camera-,UNK,O O O B-Camera O,,,,,,,,,,,,,,
8240,8240,"2 Megapixel secondary camera, I am sure it will not click clear picture.",Despite of having 2 Megapixel it can click clear picture.,3,-1,,Phone,Electronics,Reject,LogicalAppeal,n,,O O O O O O O O O O O O O,,,,,,,,,,,,,,
8241,8241,"Well, now I am satisfied with all features of this phone.","Yes, this phone has good features, which will never disappoint you.",3,1,,Phone,Electronics,Feedback,Inform,n,,O O O O O O O O O O O,,,,,,,,,,,,,,
8242,8242,Book it for me.,Here is your booking id 8569*8***.,3,0,,Phone,Electronics,BookingReq,Booking,n,,O O O O,,,,,,,,,,,,,,
8243,8243,Thankyou so much.,Your welcome.,3,0,,Phone,Electronics,Close,Close,n,,O O O,,,,,,,,,,,,,,
8244,8244,632,632,,,,,,,,n,,,,,,,,,,,,,,,,
8245,8245,"Hi, will you assist me in selecting an android phone?","Hello. Sure, may I know what features you would like in your phone?",0,0,,Phone,Electronics,PhoneSelReq,TaskSpecificationReq,n,,O O O O O O O O B-OS O,,,,,,,,,,,,,,
8246,8246,"I want to gift it to my girl on her birthday. She is a selfie lover, so that camera will be the main priority.","Okay, do  you have any brand prefrences.",2,0,,Phone,Electronics,Feedback,BrandReq,Camera-,UNK,O O O O O O O O O O O O O O O O O B-Camera O O O O O O,,,,,,,,,,,,,,
8247,8247,"No, but I want to add one more features that she love light blue or Black colour.",Nice choice. Do you have any choice with display size?,2,0,,Phone,Electronics,Feedback,TaskSpecificationReq,"Colour-black,
Colour-blue","black,
blue",O O O O O O O O O O O O O B-Colour O B-Colour O,,,,,,,,,,,,,,
8248,8248,"I think display size will not be a point of concern. But yes, saw me at least 5 inches.",What budget would you like to spend on?,2,0,,Phone,Electronics,Inform,Inform,Display-5,5,O O B-Display O O O O O O O O O O O O O O B-Display O,,,,,,,,,,,,,,
8249,8249,"No, I don't have any budget constraints. I want to give her a fabulous phone.","Here is Liquid jade primo from Acer brand, which is quite trending these days. It has 21 Megapixel camera which help your daughter to click good picture.",2,0,,Phone,Electronics,Feedback,Inform,n,,O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8250,8250,What are its other features?,It comes with a 2870mAh battery and 3 GB RAM. It is a beautiful phone.,2,0,,Phone,Electronics,Request,Inform,Feature-,UNK,O O O O B-Feature,,,,,,,,,,,,,,
8251,8251,Okay but battery capacity is little less.,"No, It is enough you can run it entire a day along with one time charging.",2,-1,,Phone,Electronics,Reject,EmotionalAppeal,Battery-,UNK,O O B-Battery O O O O,,,,,,,,,,,,,,
8252,8252,How much will it cost me?,It will cost you 220 EUR.,2,0,,Phone,Electronics,Request,Inform,Cost-,UNK,O O O O B-Cost O,,,,,,,,,,,,,,
8253,8253,It is too costly. I can spend a maximum of 200 EUR.,"You can then opt for model: Liquid Z530 from Acer for your girl. It comes in gorgeous Black colour, and she will love it. It will cost you 150 EUR.",2,-1,,Phone,Electronics,Reject,EmotionalAppeal,n,,O O O O O O O O O O B-Cost O,,,,,,,,,,,,,,
8254,8254,"No, it is still out of my pocket.",This phone has status A and has an 8 MP primary camera. I would highly recommend you to buy it. It would be a perfect gift to her.,2,-1,,Phone,Electronics,Reject,EmotionalAppeal,n,,O O O O O O O O,,,,,,,,,,,,,,
8255,8255,"Okay, but tell me what about its other features?",It has 294 inch display size along with that it has 2400 battery capacity.,2,0,,Phone,Electronics,Request,Inform,Feature-,UNK,O O O O O O O O B-Feature,,,,,,,,,,,,,,
8256,8256,"It quite seems good for her, I want to purchase it.","Sure, would you like to know anything else?",2,1,,Phone,Electronics,Feedback,Inform,n,,O O O O O O O O O O O,,,,,,,,,,,,,,
8257,8257,"No, I want to proceed with booking.",Here is your booking id 859845****8.,,0,,Phone,Electronics,BookingReq,Booking,n,,O O O O O O O,,,,,,,,,,,,,,
8258,8258,Thank you for the assistance.,You are welcome.,2,0,,Phone,Electronics,Close,Close,n,,O O O O O,,,,,,,,,,,,,,
8259,8259,633,633,,,,,,,,n,,,,,,,,,,,,,,,,
8260,8260,"Hello, do you sell laptops?",Hello. I have laptops for sale. May I know about your requirements?,0,0,,"Laptop, Camera",Electronics,LaptopSelReq,TaskSpecificationReq,n,,O O O O O,,,,,,,,,,,,,,
8261,8261,"I am a software engineer, and I am looking for one to do software engineering.","Okay, how much disk space do you want it to have?",3,0,,"Laptop, Camera",Electronics,Inform,Request,n,,O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8262,8262,It must have 512 GB SSD of disk space.,"Understood, do you want it to have a GPU also?",3,0,,"Laptop, Camera",Electronics,Inform,Request,Storage-512,512,O O O O O I-Storage O O B-Storage,,,,,,,,,,,,,,
8263,8263,"GPU is not my main priority, but it should have an Intel processor.",Do you have any more preferences? Like battery or Display size or colour?,3,0,,"Laptop, Camera",Electronics,Inform,Request,Processor-Intel,Intel,O O O O O O O O O O O B-Processor O,,,,,,,,,,,,,,
8264,8264,"Yes, it should be 14- inch Display size.","Alright, here is a model: Swift 5 from Acer. It has 512 GB SSD of disk space, an Intel Processor and 14 inch Display. This model is powerful, and you can do your task smoothly.",3,0,,"Laptop, Camera",Electronics,Inform,Result,Display-14,14,O O O O O B-DisplaySize O O,,,,,,,,,,,,,,
8265,8265,What will it cost me?,It will cost you 4499 EUR for this powerful machine.,3,0,,"Laptop, Camera",Electronics,Request,Inform,Cost-,UNK,O O O B-Cost O,,,,,,,,,,,,,,
8266,8266,I am not sure whether it ia good labtop for me or not? Can I get some discount on it?,"This laptop has a good processor and graphics_card, and this laptop is a perfect machine for your task. It is already discounted price. Its old price is 5999. So, you already save 1500 EUR.",3,-1,,"Laptop, Camera",Electronics,Request,Inform,n,,O O O O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8267,8267,The price seems high to me.,"The display on this machine is SSD. The display looks sharp and easy on the eyes. You can comfortably stare at it for long. It is price worthy product.
you will never feel regret after purchasing this.",3,-1,,"Laptop, Camera",Electronics,Reject,LogicalAppeal,n,,O B-Cost O O O O,,,,,,,,,,,,,,
8268,8268,"Okay, do you also sell camera?","Yes, we sell camera. May I know your requirements?",3,0,,"Laptop, Camera",Electronics,CameraSelReq,TaskSpecificationReq,n,,O O O O O O,,,,,,,,,,,,,,
8269,8269,I require a Compact format camera for under 150 EUR.,Do you want it to have other features in it? Like brand or Connectivity?,3,0,,"Laptop, Camera",Electronics,Inform,BrandReq,Budget-150,150,O O O O O O O O B-Cost O,,,,,,,,,,,,,,
8270,8270,"No, but it should have an Optical viewfinder.",Understood. Here is Canon PowerShot A10 by Canon. It has a compact format and Optical Viewfinder for 139 EUR only.,3,0,,"Laptop, Camera",Electronics,Inform,Inform,n,,O O O O O O O O,,,,,,,,,,,,,,
8271,8271,How much does it weigh?,It weighs 375g. It is light enough to carry and shoot for hours.,3,0,,"Laptop, Camera",Electronics,Request,Inform,Weight-,UNK,O O O O B-Weight,,,,,,,,,,,,,,
8272,8272,"Alright, I would buy it then. Please proceed with billing.","Sure, shall I proceed with billing for model: Swift 5 from Acer and Canon PowerShot A10?",3,0,,"Laptop, Camera",Electronics,BookingReq,Inform,n,,O O O O O O O O O O,,,,,,,,,,,,,,
8273,8273,"Yes, I will take both.","Okay, here is your booking id 85946***.",3,1,,"Laptop, Camera",Electronics,BookingReq,Booking,n,,O O O O O,,,,,,,,,,,,,,
8274,8274,Thank you.,You are welcome.,3,1,,"Laptop, Camera",Electronics,Close,Close,n,,O O,,,,,,,,,,,,,,
8275,8275,634,634,,,,,,,,n,,,,,,,,,,,,,,,,
8276,8276,"Hello, I am looking to buy a laptop for my daily use.",Hello. May I know your specification requirements?,0,0,,Laptop,Electronics,LaptopSelReq,TaskSpecificationReq,n,,O O O O O O O O O O O O,,,,,,,,,,,,,,
8277,8277,"It should have Windows OS also, which is in high demand.",Do you have any other preferences also?,3,0,,Laptop,Electronics,Inform,TaskSpecificationReq,OS-Windows,Windows,O O O B-OS O O O O O O O,,,,,,,,,,,,,,
8278,8278,"Yes, I would like it to have 1 TB of storage.","Sure. Here is Aspire 3 A315:53 laptop by Acer with 1TB HDD disk space, Windows OS.",3,0,,Laptop,Electronics,Inform,Result,Storage-1,1,O O O O O O O O I-Storage O O,,,,,,,,,,,,,,
8279,8279,How much will it cost to me?,It will cost you 1599 EUR.,3,1,,Laptop,Electronics,Request,Inform,Cost-,UNK,O O O O B-Cost O O,,,,,,,,,,,,,,
8280,8280,"Oh, It is little expensive for me.",It comes with Intel HD Graphics 620. It can handle daily use easily. It is trending in market now a days.,3,-1,,Laptop,Electronics,Reject,LogicalAppeal,n,,O O O O O O O,,,,,,,,,,,,,,
8281,8281,I still don't understand what makes this so expensive?,"This unit comes with higher ratings.3.7 out of 5. This model has a stunning and large Display size, i. e.15.6 inches. This laptop is prefered for daily use.",3,-1,,Laptop,Electronics,Reject,LogicalAppeal,n,,O O O O O O O O O,,,,,,,,,,,,,,
8282,8282,"Okay, but can I get some discount?","It is already discounted price. Its old price is 1749 EUR, and now its price is 1599 EUR. So, you already saved 150 EUR.",3,0,,Laptop,Electronics,Request,LogicalAppeal,n,,O O O O O O O,,,,,,,,,,,,,,
8283,8283,Does it have an intel processor?,It has a powerful Intel Core i3:7020U.,3,0,,Laptop,Electronics,Request,Inform,Processor-Intel,Intel,O O O O B-Processor O,,,,,,,,,,,,,,
8284,8284,"Okay, then proceed with the billing.","Sure, it has been booked for you with ref no 1215248.",3,0,,Laptop,Electronics,BookingReq,Booking,n,,O O O O O O,,,,,,,,,,,,,,
8285,8285,Thanks for your help.,Is there anything else I could assist you with?,3,1,,Laptop,Electronics,Gratitude,TaskReq,n,,O O O O,,,,,,,,,,,,,,
8286,8286,"No, Thanks.",You are welcome.,3,0,,Laptop,Electronics,Close,Close,n,,O O,,,,,,,,,,,,,,
8287,8287,635,635,,,,,,,,n,,,,,,,,,,,,,,,,
8288,8288,"Good Evening, can you help me in buying a tablet?",Good Evening. What kind of tablet are you interested in?,0,0,,Tablet,Electronics,TabletSelReq,TaskSpecificationReq,n,,O O O O O O O O O O,,,,,,,,,,,,,,
8289,8289,It should have a large display. Can you suggest me a good one?,"Yes, we have many tablets with such specification. Do you have any other requirements?",4,0,,Tablet,Electronics,Inform,TaskSpecificationReq,Display-Large,Large,O O O O O B-Display O O O O O O O,,,,,,,,,,,,,,
8290,8290,I think Gionee will be good. What do you think?,"Yes, Gionee is a very popular brand. See model S6s by Gionee, which has a large display.",4,0,,Tablet,Electronics,Request,Inform,Brand-Gionee,Gionee,O O B-Brand O O O O O O O,,,,,,,,,,,,,,
8291,8291,What is its colour? Can you show me?,It's available in colour Mocha Gold. Here is the tablet http://cdn2.gsmarena.com/vv/bigpic/gionee:s6s.jpg,4,0,,Tablet,Electronics,Request,ImageReq,Colour-,UNK,O O O B-Colour O O O O,,,,,,,,,,,,,,
8292,8292,I want it in gold colour.,"Yes, we have the model of your colour requirement.",4,0,,Tablet,Electronics,Inform,Inform,Colour-Gold,Gold,O O O O B-Colour O,,,,,,,,,,,,,,
8293,8293,What are its other features?,It has 3150 mAh battery which has strong battery backup.,4,0,,Tablet,Electronics,Request,Inform,Feature-,UNK,O O O O B-Feature,,,,,,,,,,,,,,
8294,8294,Just 3150 mAh of battery. I don't think that will be suffecient.,Gionee is a very popular brand. I have not recieved any complaints regarding battery yet. You can buy this.,4,-1,,Tablet,Electronics,Reject,PersonalAppeal,n,,O O O O O O O O O O O O,,,,,,,,,,,,,,
8295,8295,Fine. What are the other specifications?,It is has 32 GB storage. It is quite suffecient for daily users.,4,0,,Tablet,Electronics,Request,Inform,Feature-,UNK,O O O O O O,,,,,,,,,,,,,,
8296,8296,I like the 32 GB storage option. What is its price?,Its price is only 280 EUR.,4,1,,Tablet,Electronics,Request,Inform,Cost-,UNK,O O O O O B-Storage O O O O B-Cost,,,,,,,,,,,,,,
8297,8297,What about its camera qualtiy?,"Yes, it has a highly rated 13 MP primary camera and  8MP secondary camera.",4,0,,Tablet,Electronics,Request,Inform,Camera-,UNK,O O O B-Camera O,,,,,,,,,,,,,,
8298,8298,"My previous phone has 15 Megapixel camera, this time I want more pixel.",Despite of having 13 Megapixel it has ability to capture clear HD image.,4,0,,Tablet,Electronics,Request,PersonalAppeal,n,,O O O O B-Display O O O O O O O O,,,,,,,,,,,,,,
8299,8299,Is this worth the money?,It is on its best price. This device is popular in market.,4,0,,Tablet,Electronics,Request,Inform,n,,O O O O O,,,,,,,,,,,,,,
8300,8300,"Okay, then, please proceed with billing.","Sure, it has been booked for you with ref no 1215248.",4,1,,Tablet,Electronics,BookingReq,Booking,n,,O O O O O O,,,,,,,,,,,,,,
8301,8301,Thank you.,You are welcome.,4,1,,Tablet,Electronics,Close,Close,n,,O O,,,,,,,,,,,,,,
8302,8302,636,636,,,,,,,,n,,,,,,,,,,,,,,,,
8303,8303,Hey. Good Morning.,"Hello, how may I help you?",0,0,,Camera,Electronics,Inform,TaskSpecificationReq,n,,O O O,,,,,,,,,,,,,,
8304,8304,I want to buy a camera.,Can you please tell me what kind of camera you are looking for?,0,0,,Camera,Electronics,CameraSelReq,TaskSpecificationReq,n,,O O O O O O,,,,,,,,,,,,,,
8305,8305,I want zoom wide 38.,"Will you elobrate your specification, that help me to give you better one? and if you are searching any particular brand then tell me?",3,0,,Camera,Electronics,Inform,BrandReq,Zoom-38,38,O O O O B-Zoom,,,,,,,,,,,,,,
8306,8306,"Okay, I want 1024 max resolution and 114 zoom tele.",We have Agfa ePhoto 1280 camera with macro focus range of 40.,3,0,,Camera,Electronics,Inform,Result,Resolution-1024,1024,O O O B-MaxResolution O O O B-ZoomTele O O,,,,,,,,,,,,,,
8307,8307,What is its rating in market?,It has got 4.1 out of 5. Lots of customers buy this and give positive feedback.,3,0,,Camera,Electronics,Request,Inform,Rating-,UNK,O O O B-Rating O O,,,,,,,,,,,,,,
8308,8308,"Okay, What is its weight?",It weigh is about 420g.,3,0,,Camera,Electronics,Request,Inform,Weight-,UNK,O O O O B-Weight,,,,,,,,,,,,,,
8309,8309,"It seems too heavy for me, I want to carry it anywhere.","This is one of the light weigh camera, you never find difficulties in carrying it.",3,-1,,Camera,Electronics,Reject,LogicalAppeal,n,,O O O O O O O O O O O O,,,,,,,,,,,,,,
8310,8310,Do you provide free service in case of damage to a product?,"It is a sturdy product. However, services are to be claimed by the respective company's support.",3,0,,Camera,Electronics,Request,Inform,n,,O O O O O O O O O O O O,,,,,,,,,,,,,,
8311,8311,How much will it cost to me?,It will cost you 179EUR.,3,0,,Camera,Electronics,Request,Inform,Cost-,UNK,O O O O B-Cost O O,,,,,,,,,,,,,,
8312,8312,"At a similar price, do you have any other model with high resolution?","Yes, we have Agfa ePhoto 1680 with 1280 max resolution.",3,0,,Camera,Electronics,Request,Inform,n,,O O O O O O O O O O O O O,,,,,,,,,,,,,,
8313,8313,Is it able to click good picture. I am in doubt.,"The sensor of this camera is good, which help you to click good picture.",3,-1,,Camera,Electronics,Reject,LogicalAppeal,n,,O O O O O O O O O O O,,,,,,,,,,,,,,
8314,8314,Are its features is same as the previous one?,"Yes, all the features are same except dimension, i. e.158.",3,0,,Camera,Electronics,Request,Inform,Feature-,UNK,O O B-Feature O O O O O O,,,,,,,,,,,,,,
8315,8315,I prefer to purchase this one.,"Okay, is there anything else I can assist you?",3,0,,Camera,Electronics,Inform,Inform,n,,O O O O O O,,,,,,,,,,,,,,
8316,8316,"No, book it  for me.",Here is your booking id 85946****.,3,1,,Camera,Electronics,BookingReq,Booking,n,,O O O O O,,,,,,,,,,,,,,
8317,8317,Thankyou so much.,You are welcome.,3,1,,Camera,Electronics,Close,Close,n,,O O O,,,,,,,,,,,,,,
8318,8318,637,637,,,,,,,,n,,,,,,,,,,,,,,,,
8319,8319,"Hi, will you assist me in selecting an android phone?",Hello. Can you tell me what specification do you want?,0,0,,Phone,Electronics,PhoneSelReq,TaskSpecificationReq,n,,O O O O O O O O B-OS O,,,,,,,,,,,,,,
8320,8320,"I want it for my brother, he loves playing game.","We have X3 soul pro, Would you like to explore it, This phone is high in demand for gaming.",3,0,,Phone,Electronics,Inform,Result,n,,O O O O O O O O O O,,,,,,,,,,,,,,
8321,8321,"Sure, tell me the more features of this phone?",It has 64 GB internal storage which help your brother while playing.,3,0,,Phone,Electronics,Request,Inform,Feature-,UNK,O O O O O B-Feature O O O,,,,,,,,,,,,,,
8322,8322,What is its price?,This phone is priced at 450 EUR.,3,0,,Phone,Electronics,Request,Inform,Cost-,UNK,O O O B-Cost,,,,,,,,,,,,,,
8323,8323,It is too expensive for me?,"I am sure your brother will like it a lot. It has 3000 battery capacity, 4 GB RAM and 16 Megapixel camera..",3,-1,,Phone,Electronics,Reject,LogicalAppeal,n,,O O O O O O,,,,,,,,,,,,,,
8324,8324,What about its colour?,It is availble in bright gold colour.,3,0,,Phone,Electronics,Request,Inform,Colour-,UNK,O O O B-Colour,,,,,,,,,,,,,,
8325,8325,Who takes gold colour phone?,"colour of this phone is quite popular, I have sold so many phones in this colour and everyone appricate this colour.",3,-1,,Phone,Electronics,Reject,LogicalAppeal,n,,O O B-Colour B-Colour O,,,,,,,,,,,,,,
8326,8326,Is it a good brand?,"Yes, it is a well-known brand, and also we have got very positive feedback on this product.",3,0,,Phone,Electronics,Request,Inform,n,,O O O O O,,,,,,,,,,,,,,
8327,8327,"Can you show me the picture of this product, I am still in doubt. I should take or not?",Sure. Here is the picture: http://cdn2.gsmarena.com/vv/bigpic/allview-x3-soul-pro.jpg,3,-1,,Phone,Electronics,Reject,ImageReq,Image-,UNK,O O O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8328,8328,It seems good hope my brother will like it.,Indeed. This phone would be the right choice fo him.,3,1,,Phone,Electronics,Gratitude,Inform,n,,O O O O O O O O O,,,,,,,,,,,,,,
8329,8329,I want to proceed with booking.,"Okay, is there anything else I can assist you?",3,0,,Phone,Electronics,BookingReq,Inform,n,,O O O O O O,,,,,,,,,,,,,,
8330,8330,"No, book this for me.",Here is your booking id 8569*8***.,3,1,,Phone,Electronics,BookingReq,Booking,n,,O O O O O,,,,,,,,,,,,,,
8331,8331,Thank you so much.,You are welcome.,3,1,,Phone,Electronics,Close,Close,n,,O O O O,,,,,,,,,,,,,,
8332,8332,638,638,,,,,,,,n,,,,,,,,,,,,,,,,
8333,8333,"Hello, I want a laptop, but I don't know which one is best for office work.",Hello. We have a vast range of products. Can you please tell me at what price range you are looking for?,0,0,,Laptop,Electronics,LaptopSelReq,BudgetReq,n,,O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8334,8334,In between 2000 to 6000,"Okay, we have Swift 5 SF514-52TP-8933 with Intel Core i7-8550U processor.",4,0,,Laptop,Electronics,Inform,Result,Budget-2000-6000,2000-6000,O O B-Cost O B-Cost,,,,,,,,,,,,,,
8335,8335,What is its price?,It is at 5999.,4,0,,Laptop,Electronics,Request,Inform,Cost-,UNK,O O O B-Cost,,,,,,,,,,,,,,
8336,8336,"It seems expensive, I want some low budget labtop.","This labtop is price worthy, you will never feel dissapoint after purchasing this.",4,-1,,Laptop,Electronics,Reject,PersonalAppeal,n,,O O O O O O O O O,,,,,,,,,,,,,,
8337,8337,Can you suggest some more options?,"Yes sure. Here MateBook D with Intel Core i5-8250U processor, 2799 price and Vostro 5471 with Intel Core i7-8550U, 3799 prices.",4,0,,Laptop,Electronics,Request,Inform,n,,O O O O O O,,,,,,,,,,,,,,
8338,8338,I like MateBook D with an Intel Core i5-8250U processor. Can you tell me about its features?,"Yes, It has NVIDIA GeForce MX150 (2 GB) graphic card, 128 GB SSD/1TB HDD disk place and 15.6 display size.",4,0,,Laptop,Electronics,Request,Inform,Feature-,UNK,O O B-Brand I-Model O O B-Processor O O O O O O O O O O,,,,,,,,,,,,,,
8339,8339,"My perivious labtop was i5, it always create problem in working. I don't want it as same with my pervious one.
",The processor of this labtop is design in this way that it can handle all task. You can do your work in very smooth manner.,4,-1,,Laptop,Electronics,Reject,PersonalAppeal,n,,O O O O O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
8340,8340,What rating it got in market?,"Yes, it has 4.4/5 rating, which is quite good.",4,0,,Laptop,Electronics,Request,Inform,Rating-,UNK,O B-Rating O O O O,,,,,,,,,,,,,,
8341,8341,Is there any discount?,"Yes, after the discount, the price of the product is 2449.",4,0,,Laptop,Electronics,Request,Inform,Discount-,UNK,O O O O,,,,,,,,,,,,,,
8342,8342,What is the brand name?,Huawei is one of the most famous and trustworthy brand.,4,0,,Laptop,Electronics,Request,Inform,Brand-,UNK,O O O B-Brand O,,,,,,,,,,,,,,
8343,8343,"Yes, I have heard about this brand, it is good.","Yes, do you want to know anything else?",4,1,,Laptop,Electronics,Gratitude,Inform,n,,O O O O O O O O O O,,,,,,,,,,,,,,
8344,8344,"No, book this labtop for me.","Okay, it has been booked for you",4,1,,Laptop,Electronics,BookingReq,Booking,n,,O O O O O O,,,,,,,,,,,,,,
8345,8345,Thank you,You are welcome.,4,1,,Laptop,Electronics,Close,Close,n,,O O,,,,,,,,,,,,,,
8346,8346,639,639,,,,,,,,n,,,,,,,,,,,,,,,,
8347,8347,Hello. I want some information on the X4 Soul model.,Hello. We have this model available with us. How can I help you?,0,0,,Phone,Electronics,PhoneSelReq,TaskSpecificationReq,Model-X4 Soul,X4 Soul,O O O O O O O B-Brand B-Model I-Model,,,,,,,,,,,,,,
8348,8348,Which colour do you have?,It is available only in black colour.,0,0,,Phone,Electronics,Request,Inform,Colour-,UNK,O B-Colour O O O,,,,,,,,,,,,,,
8349,8349,What is its RAM size and battery capacity?,It has 3000 mAh battery capacity and 4 GB RAM.,0,0,,Phone,Electronics,Request,Inform,"RAM-,
Battery-","UNK,
UNK",O O O O B-RAM O B-Battery O,,,,,,,,,,,,,,
8350,8350,Can you tell me other features as well?,"Sure, it has a dual primary camera and a secondary camera, 64 GB internal RAM, and display size of 401. And it weighs 165 gram.",3,0,,Phone,Electronics,Request,Inform,Feature-,UNK,O O O O O B-Feature O O,,,,,,,,,,,,,,
